CustomerNumber,StoreNumber,CustomerName,Address,City,State,ZipCode,SalesmanNumber,CustomerYTDSales,CustomerStartDate,Customer_Corporate_master,StatusCode,Call_Route_1,Call_Seq_1,Call_Route_2,Call_Seq_2,Call_Route_3,Call_Seq_3,Call_Route_4,Call_Seq_4,Call_Route_5,Call_Seq_5,Call_Route_6,Call_Seq_6,Call_Route_7,Call_Seq_7,Del_Route_1,Del_Seq_1,Del_Route_2,Del_Seq_2,Del_Route_3,Del_Seq_3,Del_Route_4,Del_Seq_4,Del_Route_5,Del_Seq_5,Del_Route_6,Del_Seq_6,Del_Route_7,Del_Seq_7,TaxCode,TermsCode,CreditLimit,CigaretteTaxNumber,StateTaxID,Areacode,PhoneNumber,SalesGroup,AuthorizedItemCode
908434,0,HI TECH EXPRESS-JAS BROTHERS INAL  ,107 GILBERT FERRY RD          ,ATTALLA                       ,AL,35954,40,0,7/21/2016,908434,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A22098,37 ,3,                  ,SLS-R010221845    ,0,3442894,      , 
908442,0,E & S COUNTRY CORNER               ,11644 US HWY 278 E            ,PIEDMONT                      ,AL,36272,40,0,7/21/2016,908442,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A22000,03 ,2,                  ,R008947307        ,0,4940682,      , 
908459,0,24 HOUR STORE                      ,1101 GULF BEACH HWY           ,PENSACOLA                     ,FL,32507,70,0,7/25/2016,908459,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,F80404,01 ,0,                  ,27-8016966900-6   ,0,5493477,      , 
908467,0,STOP N GO (DECATUR)                ,914 19TH AVE SE               ,DECATUR                       ,AL,35601,10,0,7/25/2016,908467,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A57131,03 ,2,                  ,                  ,0,5805689,      , 
908475,0,CITGO FOOD MART (MACON)            ,1924 FORSYTH ST               ,MACON                         ,GA,31201,75,0,8/02/2016,908475,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,G00000,03 ,0,                  ,308607107         ,0,2546670,      , 
908483,0,RT 10 72 HWY KILLEN -    FULL BIZ  ,                              ,PRICE QUOTE - KILLEN          ,AL,35571,10,0,8/02/2016,908483,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A31327,02 ,0,                  ,R0092624037       ,0,9353977,      , 
908517,0,AMERICAN FUEL                      ,3850 HWY 25                   ,MONTEVALLO                    ,AL,35115,5,22378.43,8/04/2016,908517,A,      ,0,      ,0,      ,0,S405  ,125,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A37182,37 ,3,                  ,SLS-R008849289    ,0,6651122,      , 
908533,0,LAST CALL JASPER                   ,3092 HWY 195                  ,JASPER                        ,AL,35503,15,7806.71,8/08/2016,150,A,      ,0,S215  ,50,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,308   ,80,      ,0,      ,0,      ,0,      ,0,A52168,03 ,0,                  ,SLS-R010738471    ,0,3849113,      , 
908566,0,D&D FOOD MARKET - GD MART INC      ,8845 GA HWY 208               ,WAVERLY HALL                  ,GA,31831,75,0,8/12/2016,908566,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,G00000,02 ,0,0058789           ,20021608470       ,0,5823515,      , 
908574,0,4TH AVE MARATHON - SHEZA FOOD MART ,1101 4TH AVE N                ,BIRMINGHAM                    ,AL,35203,20,27697.13,8/15/2016,100,A,      ,0,      ,0,      ,0,      ,0,S520  ,30,      ,0,      ,0,116   ,100,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A28108,03 ,0,                  ,SLS-R009323650    ,0,8549184,      , 
908582,0,IVALEE STOP (JET-PEP)              ,2726 HWY 77                   ,ATTALLA                       ,AL,35954,50,76491.58,8/16/2016,908582,A,      ,0,      ,0,      ,0,S450  ,40,      ,0,      ,0,      ,0,      ,0,216   ,80,      ,0,      ,0,      ,0,      ,0,      ,0,A22000,17 ,0,                  ,SLS-R011991482    ,0,5387221,      , 
908608,0,MO TOBACCO LLC                     ,7027 OLD GREENSBORO RD        ,TUSCALOOSA                    ,AL,35405,25,20078.41,8/16/2016,908608,A,      ,0,      ,0,S325  ,80,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,522   ,80,      ,0,      ,0,A50228,E3+,0,                  ,SLS-R012027250    ,0,7645523,      , 
908616,0,J & J CORNER MARKET                ,111 PHILLIPS ROAD             ,HAZEL GREEN                   ,AL,35750,10,0,8/22/2016,908616,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A34000,01 ,2,                  ,R009260703        ,0,8282394,      , 
908632,0,TES CONVENIENCE-TEAB LLC           ,2957 OLD SHELL RD             ,MOBILE                        ,AL,36607,70,0,8/22/2016,908632,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A35181,03 ,2,                  ,R009454688        ,0,4760720,      , 
908640,0,EVERYDAY PACKAGE-OUR EVERYDAY INC  ,3015 COLUMBIANA ROAD          ,VESTAVIA HILLS                ,AL,35216,20,49190.89,8/23/2016,908640,A,      ,0,      ,0,S320  ,20,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,421   ,100,      ,0,      ,0,      ,0,A28242,E1+,0,                  ,SLS-R012112285    ,0,9780313,      , 
908665,0,RIVERSIDE MINI MART                ,1602 GRANT ST SE              ,DECATUR                       ,AL,35601,22,25474.99,8/29/2016,908665,A,      ,0,      ,0,      ,0,      ,0,S522  ,110,      ,0,      ,0,      ,0,225   ,70,      ,0,      ,0,      ,0,      ,0,      ,0,A57131,E3 ,0,                  ,SLS-R011202591    ,0,6862027,NAGIHL, 
908673,7716,GROC OUTLET LYNN HAVEN #7716(NOTOB),902 OHIO AVE                  ,LYNN HAVEN                    ,FL,32444,78,0,8/29/2016,1234,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,F60404,03 ,0,                  ,801 22940226-4    ,0,0,G     , 
908681,0,ROCKY FORD GENERAL STORE           ,11205 ROCKY FORD RD           ,PIEDMONT                      ,AL,36272,40,0,8/31/2016,908681,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A22000,03 ,3,                  ,SLS-R007917897    ,0,4851095,      , 
908699,0,SATSUMA CHEVRON                    ,6105 HWY 43                   ,SATSUMA                       ,AL,36572,70,40476.3,8/31/2016,908699,A,S170  ,40,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,405   ,10,      ,0,      ,0,      ,0,A35338,02 ,0,                  ,SLS-4900 38266    ,0,6226726,      , 
908707,0,4TH STREET STATION                 ,300 COLUMBUS PWKY             ,OPELIKA                       ,AL,36801,50,0,9/07/2016,908707,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A53197,03 ,0,                  ,R006072730        ,0,7371004,      , 
908715,0,CALERA TOBACCO SHOP                ,11038 HWY 25                  ,CALERA                        ,AL,35040,65,7652.95,9/08/2016,908715,A,      ,0,S265  ,50,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,425   ,30,      ,0,      ,0,      ,0,A37138,E4 ,0,                  ,SLS-R010207616    ,0,6682595,      , 
908723,0,STOP-N-GO - SAYFF LLC              ,6820 1ST AVE N                ,BIRMINGHAM                    ,AL,35206,30,0,9/10/2016,908723,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A28108,02 ,0,                  ,                  ,0,0,      , 
908749,0,BESSEMER ROAD MARKET               ,1608 BESSEMER RD              ,BIRMINGHAM                    ,AL,35064,30,0,9/10/2016,908749,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A28141,E1 ,3,                  ,SLS-R009258531    ,0,7865400,      , 
908756,0,BUG TUSSLE MRKTPLACE-INAAYA HOLDIN ,13001 AL HWY 69 S             ,BREMEN                        ,AL,35033,63,17472.44,9/13/2016,100,A,S163  ,150,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,212   ,100,      ,0,      ,0,      ,0,      ,0,      ,0,A15000,57 ,0,                  ,SLS-R008348536    ,256,2870725,      , 
908764,0,GRAYMONT FOOD MART-MAIN GROCERIES  ,734 GRAYMONT AVE W            ,BIRMINGHAM                    ,AL,35204,30,26255.62,9/22/2016,908764,A,      ,0,      ,0,      ,0,S430  ,60,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,516   ,84,      ,0,      ,0,A28141,03 ,0,                  ,SLS-R009244908    ,0,7873153,      , 
908772,0,ASHVILLE CHEVRON-MF FOODS LLC      ,36594 US HWY 231              ,ASHVILLE                      ,AL,35953,35,44278.75,9/22/2016,199,A,      ,0,      ,0,S335  ,10,      ,0,      ,0,      ,0,      ,0,      ,0,216   ,10,      ,0,      ,0,523   ,130,      ,0,      ,0,A61107,E5+,0,    813131240     ,SLS-R009579326    ,0,5943200,ROYALI, 
908780,0,MARATHON - SHUKAR FOOD MART        ,5312 HWY 411 S                ,CHATSWORTH                    ,GA,30705,75,0,9/27/2016,908780,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,G00000,37 ,2,0063389           ,20248782806       ,0,9893918,      , 
908806,0,KWALITY MARKET                     ,3315 HACKS CROSS RD #103      ,MEMPHIS                       ,TN,38125,33,0,9/27/2016,908806,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,T00000,E5+,3,                  ,1001562669        ,0,6515030,      , 
908822,0,CITGO FOOD MART - COZY ENTERPRISES ,1133 S. WALL STREET           ,CALHOUN                       ,GA,30701,75,0,9/28/2016,908822,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,G00000,03 ,2,0061970           ,20248782806       ,0,0,      , 
908830,0,RT 40 BENT CREEK QUOTE             ,                              ,AUBURN AL                     ,AL,36830,40,0,9/29/2016,908830,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A53106,02 ,0,                  ,                  ,0,2835315,      , 
908848,0,SPUR GROCERY                       ,945 PIKE RD                   ,BIRMINGHAM                    ,AL,35218,50,41507.76,10/03/2016,908848,A,      ,0,      ,0,S350  ,20,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,431   ,50,      ,0,      ,0,      ,0,A28108,E2+,0,                  ,SLS-R000019341    ,0,5737340,JADID , 
908855,0,A-1 FOOD MART                      ,126 HARGROVE RD E             ,TUSCALOOSA                    ,AL,35401,25,22662.35,10/03/2016,908855,A,      ,0,S225  ,70,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,314   ,30,      ,0,      ,0,      ,0,      ,0,A50227,E2+,0,                  ,SLS-R000019341    ,0,2422124,      , 
908863,0,OXMOOR MARATHON                    ,39 WEST OXMOOR                ,BIRMINGHAM                    ,AL,35209,35,55332.82,10/04/2016,908863,A,S135  ,30,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,217   ,25,      ,0,      ,0,      ,0,      ,0,      ,0,A28108,E5+,0,                  ,SLS-3700 67377    ,0,9420949,      , 
908871,0,SNACK FOOD MART                    ,820 1ST AVE                   ,SELMA                         ,AL,36701,53,4073.51,10/05/2016,908871,A,      ,0,      ,0,S353  ,160,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,411   ,130,      ,0,      ,0,      ,0,A49218,E2+,0,                  ,SLS-R000019341    ,0,4132142,      , 
908889,0,CHEERS PACKAGE STORE               ,1105 BROAD ST                 ,SELMA                         ,AL,36701,53,5958.21,10/05/2016,908889,A,      ,0,      ,0,S353  ,150,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,411   ,140,      ,0,      ,0,      ,0,A49218,E2+,0,                  ,SLS-R000019341    ,0,4132142,      , 
908897,0,EXPRESS FOOD MART (SELMA)          ,1900 SELMA AVE                ,SELMA                         ,AL,36701,53,12096.81,10/05/2016,908897,A,      ,0,      ,0,S353  ,170,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,411   ,170,      ,0,      ,0,      ,0,A49218,E2+,0,                  ,SLS-R000019341    ,0,4132142,      , 
908905,0,B&B GROCERY                        ,2909 WATER AVENUE             ,SELMA                         ,AL,36701,53,14303.03,10/05/2016,908905,A,      ,0,      ,0,S353  ,180,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,411   ,180,      ,0,      ,0,      ,0,A49218,E2+,0,                  ,SLS-R000019341    ,0,4132142,      , 
908913,0,SELMA FOOD MART                    ,1601 AL 14                    ,SELMA                         ,AL,36701,53,20075.52,10/05/2016,908913,A,      ,0,      ,0,S353  ,190,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,411   ,60,      ,0,      ,0,      ,0,A49213,E2+,0,                  ,SLS-R008441634    ,0,4132142,      , 
908954,0,SMITH LAKE TRADE CENTER-MAHANT SHRE,9285 CURRY HWY                ,CURRY                         ,AL,35503,15,0,10/05/2016,908954,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A39000,27 ,3,                  ,SLS-R009927464    ,0,3849403,      , 
908970,0,RT 44 TOBACCO OUTLET   FULTON MS   ,      KINGS COURT   COLUMBUS  ,COLUMBUS                      ,MS,38654,44,0,10/05/2016,908970,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,M00000,03 ,0,                  ,                  ,0,3664432,      , 
908988,0,C&R TOBACCO                        ,3030 GOODMAN RD E             ,SOUTHAVEN                     ,MS,38672,55,0,10/11/2016,908988,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,M00000,17 ,0,                  ,139098485-8       ,0,4917893,      , 
908996,0,RT 73 SUPER X-PRESS                ,                              ,                              ,AL,36037,73,0,10/12/2016,908996,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A35096,03 ,0,                  ,R009409084        ,0,0,      , 
909002,0,GRUB MART #15 - ALGNOOB INC        ,1101 W MEIGHAN BLVD           ,GADSDEN                       ,AL,35901,50,28098.47,10/14/2016,909002,A,      ,0,      ,0,      ,0,      ,0,S550  ,70,      ,0,      ,0,      ,0,216   ,130,      ,0,      ,0,      ,0,      ,0,      ,0,A22152,E2 ,0,                  ,SLS-R008261231    ,0,2017849,      , 
909010,0,BLACK ONE STOP                     ,1557 BESSEMER ROAD            ,BIRMINGHAM                    ,AL,35208,30,0,10/19/2016,909010,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A28108,01 ,0,                  ,                  ,0,0,      , 
909028,0,RT 15 GORDO C-STORE YAYA PROPOSAL  ,                              ,GORDO                         ,AL,35466,15,0,10/19/2016,909028,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A59278,   ,0,                  ,                  ,0,0,      , 
909069,0,BEESWAX OUTDOOR INC                ,25747 HWY 145                 ,COLUMBIANA                    ,AL,35051,65,24815.46,10/21/2016,100,A,      ,0,      ,0,S365  ,90,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,425   ,120,      ,0,      ,0,      ,0,A37000,17 ,0,                  ,SLS-R009609576    ,0,6691218,      , 
909093,0,DISCOUNT FOOD MART -(VALERO)       ,50341 HWY 21 SOUTH            ,MUNFORD                       ,AL,36268,45,0,10/24/2016,909093,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A45000,03 ,0,                  ,R00844534         ,0,2412261,      , 
909119,0,"DOWNTOWN BEER & TOBACCO,INC.       ",107 W COMMERCE ST             ,HERNANDO                      ,MS,38632,55,23098.3,10/25/2016,909119,A,S155  ,250,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,418   ,170,      ,0,      ,0,      ,0,M00000,E2+,0,                  ,13240894          ,0,9107391,      , 
909127,0,CL CRANE GROCERY                   ,6614 DAWSONVILLE HWY          ,DAHLONEGA                     ,GA,30533,75,0,10/25/2016,909127,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,G00000,02 ,2,0062134           ,20015113771       ,0,2652559,      , 
909143,0,READY MART                         ,3101 RAINBOW DR               ,RAINBOW CITY                  ,AL,35906,50,18057.17,10/26/2016,909143,A,      ,0,      ,0,      ,0,      ,0,S550  ,30,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,507   ,35,      ,0,      ,0,A22209,E3+,0,                  ,SLS-R011845852    ,0,8082074,      , 
909168,0,RT 53 TJ'S PINE LEVEL              ,1951 US 31                    ,PRATTVILLE                    ,AL,36732,53,0,10/31/2016,909168,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A00000,03 ,0,                  ,                  ,0,289312,      , 
909176,0,M&K INC - SHELL FOOD MART          ,2880 JORDAN LANE              ,HUNTSVILLE                    ,AL,35816,10,0,10/31/2016,909176,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A34173,03 ,2,                  ,450029808         ,0,8379320,      , 
909200,0,RT 10 TONY'S EXXON                 ,24350 HWY 278                 ,TRINITY PRICE BOOK            ,AL,35572,10,0,10/31/2016,909200,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A57328,03 ,2,                  ,                  ,0,4898538,      , 
909242,0,CATOMA PACKAGE                     ,100 CO RD 1435                ,CULLMAN                       ,AL,35058,35,59380.97,11/01/2016,909242,A,      ,0,      ,0,      ,0,      ,0,S535  ,70,      ,0,      ,0,      ,0,      ,0,      ,0,408   ,120,      ,0,      ,0,      ,0,A15125,E1 ,0,                  ,SLS-R007250460    ,0,7348443,      , 
909291,0,CULLMAN DISCOUNT TOBACCO           ,1405A 2ND AVE SW              ,CULLMAN                       ,AL,35055,35,0,11/04/2016,909291,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A15125,02 ,2,                  ,R009377378        ,0,7753982,      , 
909309,0,BREED'S EXXON - SHREE VERAI MATA   ,8518 HWY 431                  ,HEFLIN                        ,AL,36264,45,53783.22,11/04/2016,909309,A,      ,0,      ,0,      ,0,      ,0,S545  ,30,      ,0,      ,0,      ,0,218   ,45,      ,0,      ,0,      ,0,      ,0,      ,0,ACL000,E1+,0,                  ,SLS-R010987768    ,0,2539184,      , 
